ПИОН	["6862-N", "4789-N"]	['МНОГОЛЕТНИЕ ТРАВЫ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
ПИОН	["6883-N"]	['ДЕКОРАТИВНАЯ КУЛЬТУРА']
ПИСК	["126008-N", "106945-N"]	['ФИЗИЧЕСКОЕ ЯВЛЕНИЕ, ПРОЦЕСС', 'ЗВУК']
ПИТЧЕР	["110183-N", "1626-N"]	['БЕЙСБОЛИСТ', 'СПОРТСМЕН']
ПЛАКАТИСТ	["2720-N", "8848-N", "113185-N"]	['АВТОР', 'ДЕЯТЕЛЬ ИСКУССТВА', 'ХУДОЖНИК (АВТОР ИЗОБРАЗИТЕЛЬНОГО ПРОИЗВЕДЕНИЯ)']
ПЛАНЕТОХОД	["211-N", "1023-N", "956-N"]	['ЛЕТАТЕЛЬНЫЙ АППАРАТ', 'КОСМИЧЕСКИЙ АППАРАТ', 'КОСМИЧЕСКАЯ ТЕХНИКА']
ПЛАСТИФИКАТОР	["131758-N", "820-N", "147134-N", "112140-N"]	['ИНГРЕДИЕНТ (СОСТАВНАЯ ЧАСТЬ)', 'ВЕЩЕСТВО', 'ФИЗИЧЕСКАЯ СУЩНОСТЬ', 'ПРИМЕСЬ (ВЕЩЕСТВО)']
ПЛЕВРИТ	["108862-N", "616-N"]	['ВОСПАЛЕНИЕ (БОЛЕЗНЕННЫЙ ПРОЦЕСС)', 'БОЛЕЗНЬ']
ПЛОМБИР	["107831-N"]	['СЛАДКОЕ КУШАНЬЕ']
ПЛОМБИР	["371-N"]	['МОЛОЧНАЯ ПРОДУКЦИЯ']
ПЛОМБИР	["113680-N", "139389-N"]	['ЩИПЦЫ', 'РУЧНОЙ ИНСТРУМЕНТ']
ПЛЫВУН	["106509-N", "107193-N"]	['СОСТАВНАЯ ЧАСТЬ', 'СЛОЙ (ПЛОСКАЯ ЧАСТЬ)']
ПНЕВМОКОКК	["110040-N", "109339-N", "146293-N"]	['КОККИ', 'СТРЕПТОКОКК', 'БОЛЕЗНЕТВОРНЫЙ МИКРООРГАНИЗМ']
ПОВЕТРИЕ	["114392-N", "106501-N", "117102-N"]	['ИНТЕРЕС (ОСОБОЕ ВНИМАНИЕ)', 'ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ', 'УВЛЕЧЕНИЕ (БОЛЬШОЙ ИНТЕРЕС)']
ПОГАНКА	["1011-N", "4319-N", "107835-N"]	['ЯДОВИТОЕ ВЕЩЕСТВО', 'ГРИБ', 'ЯДОВИТЫЙ ГРИБ']
ПОДГОРАНИЕ	["111369-N", "111370-N"]	['ПОРТИТЬ, ДЕЛАТЬ ПЛОХИМ', 'ПОВРЕДИТЬ']
ПОДОБОСТРАСТИЕ	["106924-N", "119855-N"]	['ЧЕРТА ХАРАКТЕРА', 'УСЛУЖЛИВЫЙ']
ПОДОСИНОВИК	["142327-N", "107860-N", "4319-N", "368-N"]	['ТРУБЧАТЫЙ ГРИБ', 'СЪЕДОБНЫЙ ГРИБ', 'ГРИБ', 'ПРОДУКТЫ ПИТАНИЯ']
ПОДСТАКАННИК	["109023-N", "106623-N", "106554-N"]	['ПОДСТАВКА', 'ОПОРА, ОПОРНАЯ ЧАСТЬ', 'ПРЕДМЕТ, ВЕЩЬ']
ПОДУШЕВОЙ	["130030-N", "107583-N"]	['СОЦИАЛЬНО-ЭКОНОМИЧЕСКИЙ ПОКАЗАТЕЛЬ', 'ПОКАЗАТЕЛЬ (ДАННЫЕ)']
ПОДУШЕВОЙ	["142465-N", "106515-N", "134248-N"]	['СРЕДНЯЯ ВЕЛИЧИНА', 'КОЛИЧЕСТВО, ВЕЛИЧИНА, ЧИСЛО', 'СРЕДНЕЕ АРИФМЕТИЧЕСКОЕ']
ПОИЛКА	["107038-N", "126802-N", "126833-N", "107039-N", "107056-N", "154237-N"]	['ВМЕСТИЛИЩЕ', 'ФАРФОРОВАЯ ПОСУДА', 'СТОЛОВАЯ ПОСУДА', 'СОСУД (ВМЕСТИЛИЩЕ)', 'ЧАШКА (ПОСУДА)', 'ПОСУДА ДЛЯ ПИТЬЯ']
ПОИЛКА	["2977-N", "1320-N", "2384-N", "9027-N"]	['МЕДИЦИНСКОЕ ОБОРУДОВАНИЕ', 'ОБОРУДОВАНИЕ', 'СЕЛЬСКОХОЗЯЙСТВЕННОЕ ОБОРУДОВАНИЕ', 'ОБОРУДОВАНИЕ ДЛЯ УХОДА ЗА БОЛЬНЫМИ']
ПОЛЕВОД	["111307-N", "343-N", "135532-N"]	['РАСТЕНИЕВОД', 'СЕЛЬСКОХОЗЯЙСТВЕННЫЙ РАБОТНИК', 'ЗЕМЛЕДЕЛЕЦ']
ПОЛИАМИД	["142431-N", "919-N", "3396-N"]	['СИНТЕТИЧЕСКИЕ ПОЛИМЕРЫ', 'СИНТЕТИЧЕСКИЕ МАТЕРИАЛЫ', 'ПОЛИМЕРНОЕ СОЕДИНЕНИЕ']
ПОЛИЭСТЕР	["142431-N", "919-N", "3396-N"]	['СИНТЕТИЧЕСКИЕ ПОЛИМЕРЫ', 'СИНТЕТИЧЕСКИЕ МАТЕРИАЛЫ', 'ПОЛИМЕРНОЕ СОЕДИНЕНИЕ']
ПОЛОВИК	["4503-N", "4504-N"]	['ТЕКСТИЛЬНАЯ ПРОДУКЦИЯ', 'КОВЕР (ИЗДЕЛИЕ)']
ПОЛОВИК	["146828-N"]	['ПРЕДМЕТ ИНТЕРЬЕРА']
ПОЛУАВТОМАТ	["106553-N", "106555-N"]	['ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'ТЕХНИЧЕСКОЕ УСТРОЙСТВО']
ПОЛУНОЧНИК	["106579-N", "138167-N", "2149-N"]	['ЖИВОЙ ОРГАНИЗМ', 'СУБЪЕКТ ДЕЯТЕЛЬНОСТИ', 'ЧЕЛОВЕК']
ПОЛУПУСТЫНЯ	["8879-N", "5591-N"]	['ЗАСУШЛИВЫЙ РАЙОН', 'ПРИРОДНО-ГЕОГРАФИЧЕСКАЯ ЗОНА']
ПОЛУТЯЖ	["8478-N", "1626-N"]	['БОКСЕР (СПОРТСМЕН)', 'СПОРТСМЕН']
ПОМАЗОК	["146889-N", "128106-N"]	['ЩЕТИННО-ЩЕТОЧНЫЕ ИЗДЕЛИЯ', 'КИСТЬ ДЛЯ НАНЕСЕНИЯ']
ПОМАЗОК	["133850-N", "9651-N"]	['ПРЕДМЕТЫ ЛИЧНОЙ ГИГИЕНЫ', 'БРИТВЕННЫЕ ПРИНАДЛЕЖНОСТИ']
ПОНЧО	["108474-N", "1256-N"]	['НАКИДКА (ОДЕЖДА)', 'ОДЕЖДА']
ПОРАЖЕНЧЕСТВО	["106470-N", "134025-N"]	['УБЕЖДЕНИЯ, ВЗГЛЯДЫ', 'НЕВЕРИЕ, ОТСУТСТВИЕ ВЕРЫ']
ПОРАЖЕНЧЕСТВО	["107264-N", "107383-N"]	['МИРООЩУЩЕНИЕ', 'ПЕССИМИЗМ']
ПОРТУПЕЯ	["109611-N", "153947-N"]	['РЕМЕНЬ', 'ПОЛОСА (КУСОК)']
ПОСЛЕДЫШ	["107524-N", "130993-N"]	['ПОСЛЕДОВАТЕЛЬ', 'ЕДИНОМЫШЛЕННИК']
ПОСЛЕДЫШ	["153097-N"]	['ЧЕЛОВЕК ПО ВЗГЛЯДАМ']
ПОСТМОДЕРНИСТ	["111774-N", "1412-N", "8848-N"]	['ДЕЯТЕЛЬ', 'ТВОРЧЕСКИЙ РАБОТНИК', 'ДЕЯТЕЛЬ ИСКУССТВА']
ПОЧВОВЕД	["21-N", "2551-N"]	['НАУЧНЫЙ РАБОТНИК', 'СЛУЖАЩИЙ (РАБОТНИК)']
ПРАПРАБАБУШКА	["117795-N", "3231-N", "132893-N", "756-N"]	['ПРЕДОК ПО РОДУ', 'РОДСТВЕННИК', 'РОДСТВЕННИЦА', 'ЖЕНЩИНА, ЧЕЛОВЕК ЖЕНСКОГО ПОЛА']
ПРЕРИЯ	["5592-N", "5591-N", "7049-N"]	['СТЕПЬ', 'ПРИРОДНО-ГЕОГРАФИЧЕСКАЯ ЗОНА', 'РАВНИНА']
ПРЕТ-А-ПОРТЕ	["106589-N", "154176-N", "9077-N"]	['НАПРАВЛЕНИЕ ДЕЯТЕЛЬНОСТИ', 'ВЕЯНИЕ ВРЕМЕНИ', 'МОДА']
ПРИВАТИЗАТОР	["152714-N", "2149-N"]	['ЧЕЛОВЕК ПО РОЛИ', 'ЧЕЛОВЕК']
ПРИКУП	["131929-N", "151817-N"]	['ХОД В ИГРЕ', 'ХОД В КАРТОЧНОЙ ИГРЕ']
ПРИЛУНЕНИЕ	["153865-N", "115245-N"]	['ПОСАДКА ЛЕТАТЕЛЬНОГО АППАРАТА', 'СЕСТЬ, СОВЕРШИТЬ ПОСАДКУ']
ПРИЛУНЕНИЕ	["108824-N"]	['ОПУСТИТЬ ВНИЗ']
ПРИМУС	["8061-N", "4435-N"]	['НАГРЕВАТЕЛЬНЫЙ ПРИБОР', 'ТЕПЛОВОЕ ОБОРУДОВАНИЕ']
ПРИПАЙ	["109627-N", "110716-N"]	['ТВЕРДОЕ ТЕЛО', 'ЛЕД']
ПРИТВОР	["154008-N", "3537-N"]	['ПОМЕЩЕНИЕ ХРАМА', 'НЕЖИЛОЕ ПОМЕЩЕНИЕ']
ПРИЩЕПКА	["106553-N", "107705-N"]	['ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'ЗАЖИМ (ПРИСПОСОБЛЕНИЕ)']
ПРИЩЕПКА	["133800-N", "2512-N", "134909-N"]	['ДОМАШНЕЕ ИМУЩЕСТВО', 'ХОЗЯЙСТВЕННЫЕ ТОВАРЫ', 'ПРЕДМЕТ ДОМАШНЕГО ОБИХОДА']
ПРОБОР	["106582-N", "149355-N"]	['ЛИНИЯ, ЧЕРТА', 'ПОЛОСА НА ПОВЕРХНОСТИ']
ПРОЙМА	["106451-N", "123369-N", "107087-N"]	['МЕСТО В ПРОСТРАНСТВЕ', 'РАЗРЕЗ, МЕСТО РАЗРЕЗА', 'ОТВЕРСТИЕ']
ПРОЛЕЖЕНЬ	["113696-N", "150699-N"]	['ТЕЛЕСНОЕ ПОВРЕЖДЕНИЕ', 'ПОВРЕЖДЕНИЕ НА КОЖЕ']
ПРОЛЕЖЕНЬ	["124613-N", "133819-N", "149602-N"]	['ОМЕРТВЕНИЕ ТКАНИ', 'БОЛЕЗНИ КОСТНО-МЫШЕЧНОЙ СИСТЕМЫ', 'УТРАТИТЬ СВОЙСТВО']
ПРОПИЛЕН	["820-N", "5992-N", "108760-N", "461-N"]	['ВЕЩЕСТВО', 'ОРГАНИЧЕСКОЕ ВЕЩЕСТВО', 'ХИМИЧЕСКОЕ СОЕДИНЕНИЕ', 'ГАЗООБРАЗНОЕ ВЕЩЕСТВО']
ПРОСТЕНОК	["106509-N"]	['СОСТАВНАЯ ЧАСТЬ']
ПРОТРАВИТЕЛЬ	["2784-N", "1011-N", "7792-N"]	['ПЕСТИЦИД', 'ЯДОВИТОЕ ВЕЩЕСТВО', 'АГРОХИМИКАТ']
ПРОУШИНА	["106451-N", "107087-N"]	['МЕСТО В ПРОСТРАНСТВЕ', 'ОТВЕРСТИЕ']
ПРОЦЕССИНГ	["106534-N", "117035-N", "106631-N"]	['ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ', 'ПРИГОТОВИТЬ, СДЕЛАТЬ ГОДНЫМ', 'ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ']
ПРЯДИЛЬЩИЦА	["110125-N", "113831-N"]	['РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА', 'СТАНОЧНИК']
ПРЯДИЛЬЩИЦА	["135273-N", "112358-N"]	['РАБОТНИК ЛЕГКОЙ ПРОМЫШЛЕННОСТИ', 'ТЕКСТИЛЬЩИК']
ПСАЛТИРЬ	["4901-N", "2372-N"]	['СВЯЩЕННАЯ КНИГА', 'РЕЛИГИОЗНАЯ ЛИТЕРАТУРА']
ПУБЛИКАТОР	["152714-N", "2149-N"]	['ЧЕЛОВЕК ПО РОЛИ', 'ЧЕЛОВЕК']
ПУЛЬСАР	["128005-N", "111-N"]	['КОСМИЧЕСКОЕ ЯВЛЕНИЕ', 'ПРИРОДНОЕ ЯВЛЕНИЕ']
ПУСТЕЛЬГА	["107784-N", "108441-N", "5681-N"]	['ХИЩНАЯ ПТИЦА', 'ХИЩНОЕ ЖИВОТНОЕ', 'ДИКАЯ ПТИЦА']
ПЫРЕЙ	["107839-N", "6862-N", "4789-N", "4201-N"]	['ЗЛАКОВОЕ РАСТЕНИЕ', 'МНОГОЛЕТНИЕ ТРАВЫ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ', 'СОРНОЕ РАСТЕНИЕ']
ПЯТИДВЕРКА	["126573-N", "107072-N"]	['КУЗОВ АВТОМОБИЛЯ', 'КОРПУС ИЗДЕЛИЯ']
ПЯТИУГОЛЬНИК	["107021-N", "107027-N"]	['ГЕОМЕТРИЧЕСКАЯ ФИГУРА', 'МНОГОУГОЛЬНИК']
РАДИОФИКАЦИЯ	["112144-N", "106699-N", "106601-N"]	['ОБЕСПЕЧИТЬ, СНАБДИТЬ', 'УСТАНОВИТЬ, ПОСТАВИТЬ', 'ОБОРУДОВАТЬ']
РАЗБАЛАНСИРОВКА	["118046-N", "106629-N"]	['НАРУШИТЬСЯ', 'ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ']
РАЗГОВЕНИЕ	["106933-N", "106934-N"]	['ГЛОТАТЬ ВНУТРЬ СЕБЯ', 'ЕСТЬ, ПРИНИМАТЬ ПИЩУ']
РАЗОРИТЕЛЬ	["125525-N", "106613-N"]	['РАЗРУШИТЕЛЬ', 'РОЛЬ, ПОЛОЖЕНИЕ, МЕСТО']
РАЗОРИТЕЛЬ	["111212-N", "2149-N"]	['ПЛОХОЙ ЧЕЛОВЕК', 'ЧЕЛОВЕК']
РАКИТА	["6104-N", "6105-N"]	['ДРЕВЕСНО-КУСТАРНИКОВАЯ ПОРОДА', 'ИВА']
РАСКОНСЕРВАЦИЯ	["107441-N", "107599-N", "112977-N"]	['НАЧАТЬ, ПРИСТУПИТЬ, ПРИНЯТЬСЯ', 'ПРОДОЛЖАТЬ', 'ВОЗОБНОВИТЬ (НАЧАТЬ СНОВА)']
РАСКОНСЕРВАЦИЯ	["106473-N"]	['ОБУСЛАВЛИВАТЬ, СПОСОБСТВОВАТЬ']
РАСПОРКА	["2525-N", "106623-N", "153534-N"]	['СООРУЖЕНИЕ, ПОСТРОЙКА', 'ОПОРА, ОПОРНАЯ ЧАСТЬ', 'ОПОРНАЯ КОНСТРУКЦИЯ']
РАСПОРКА	["107233-N", "117759-N"]	['СТЕРЖЕНЬ (ПРЕДМЕТ)', 'БРУС (СТЕРЖЕНЬ)']
РАССЕЛИНА	["152915-N", "107089-N", "108331-N"]	['РАЗЛОМ, МЕСТО РАЗЛОМА', 'ЩЕЛЬ, ЩЕЛЕВИДНОЕ ОТВЕРСТИЕ', 'ТРЕЩИНА']
РАССТЕГАЙ	["108472-N", "107283-N"]	['ПИРОЖОК', 'ПИРОГ']
РАФИНАД	["1230-N", "142800-N"]	['САХАР', 'РАФИНИРОВАННЫЙ САХАР']
РАФТИНГ	["152298-N", "140605-N", "138660-N", "152310-N"]	['ЭКСТРЕМАЛЬНЫЕ РАЗВЛЕЧЕНИЯ', 'СПУСТИТЬСЯ ПО ТЕЧЕНИЮ РЕКИ', 'ВОДНЫЙ ПОХОД', 'СПЛАВ ПО РЕКАМ']
РЕАЛИЯ	["153782-N", "106446-N"]	['ПОСТОЯННАЯ СУЩНОСТЬ', 'ОБСТОЯТЕЛЬСТВА, ОБСТАНОВКА, УСЛОВИЯ']
РЕВЕНЬ	["4789-N", "6878-N", "124049-N"]	['ТРАВЯНИСТОЕ РАСТЕНИЕ', 'ОВОЩНАЯ КУЛЬТУРА', 'ЗЕЛЕННАЯ КУЛЬТУРА']
РЕВМАТОЛОГ	["134969-N", "1045-N", "1044-N"]	['ЛЕКАРЬ, ЦЕЛИТЕЛЬ', 'ВРАЧ', 'МЕДИЦИНСКИЙ РАБОТНИК']
РЕГЛАН	["108928-N", "106559-N"]	['ПОКРОЙ ОДЕЖДЫ', 'ФОРМА, НАРУЖНЫЙ ВИД']
РЕГЛАН	["8218-N", "1256-N", "109873-N"]	['ИЗДЕЛИЕ ЛЕГКОЙ ПРОМЫШЛЕННОСТИ', 'ОДЕЖДА', 'ИЗДЕЛИЕ']
РЕДЕВЕЛОПМЕНТ	["140306-N", "149289-N"]	['ИНВЕСТИРОВАНИЕ В НЕДВИЖИМОСТЬ', 'ДЕВЕЛОПЕРСКАЯ ДЕЯТЕЛЬНОСТЬ']
РЕДЕВЕЛОПМЕНТ	["133686-N", "546-N", "120969-N"]	['ПЕРЕСТРОЙКА ЗДАНИЙ, СООРУЖЕНИЙ', 'СТРОИТЕЛЬНЫЕ РАБОТЫ', 'ПЕРЕДЕЛАТЬ, СДЕЛАТЬ ЗАНОВО']
РЕДУТ	["124419-N", "123853-N", "1529-N"]	['ВОЕННО-ИНЖЕНЕРНОЕ СООРУЖЕНИЕ', 'УБЕЖИЩЕ, УКРЫТИЕ', 'ВОЕННЫЙ ОБЪЕКТ']
РЕЗЕКЦИЯ	["7529-N", "5390-N"]	['МЕТОД ЛЕЧЕНИЯ', 'ХИРУРГИЧЕСКАЯ ОПЕРАЦИЯ']
РЕЗЕКЦИЯ	["108870-N", "110908-N", "110910-N", "115773-N"]	['УДАЛИТЬ, ОТДАЛИТЬ НА РАССТОЯНИЕ', 'УДАЛИТЬ НАРУЖУ', 'ВЫНУТЬ', 'ВЫРЕЗАТЬ (ВЫНУТЬ)']
РЕКАПИТАЛИЗАЦИЯ	["123832-N", "137304-N"]	['РЕОРГАНИЗАЦИЯ, ПЕРЕУСТРОЙСТВО', 'РЕСТРУКТУРИЗАЦИЯ']
РЕЛИГИОВЕД	["21-N", "2551-N"]	['НАУЧНЫЙ РАБОТНИК', 'СЛУЖАЩИЙ (РАБОТНИК)']
РЕНЕГАТ	["152714-N", "111212-N", "111280-N"]	['ЧЕЛОВЕК ПО РОЛИ', 'ПЛОХОЙ ЧЕЛОВЕК', 'ПРЕДАТЕЛЬ']
РЕПЕЛЛЕНТ	["820-N", "147134-N"]	['ВЕЩЕСТВО', 'ФИЗИЧЕСКАЯ СУЩНОСТЬ']
РЕТИНОЛ	["5992-N", "2980-N"]	['ОРГАНИЧЕСКОЕ ВЕЩЕСТВО', 'ВИТАМИН']
РЕФРАКТОР	["10107-N", "5271-N", "106555-N", "3470-N"]	['НАУЧНОЕ ОБОРУДОВАНИЕ', 'ТЕЛЕСКОП', 'ТЕХНИЧЕСКОЕ УСТРОЙСТВО', 'ОПТИЧЕСКОЕ ОБОРУДОВАНИЕ']
РИЗЕНШНАУЦЕР	["143352-N", "115936-N"]	['ПОРОДА СОБАК', 'ПОРОДА ЖИВОТНЫХ']
РИЗЕНШНАУЦЕР	["4453-N", "4454-N", "934-N"]	['ДОМАШНЕЕ ЖИВОТНОЕ', 'СОБАКА', 'МЛЕКОПИТАЮЩЕЕ']
РИККЕТСИОЗ	["136228-N", "1054-N"]	['ИНФЕКЦИОННЫЕ И ПАРАЗИТАРНЫЕ БОЛЕЗНИ', 'ИНФЕКЦИОННАЯ БОЛЕЗНЬ']
РИСОВАЛЬЩИК	["2720-N", "8848-N", "113185-N"]	['АВТОР', 'ДЕЯТЕЛЬ ИСКУССТВА', 'ХУДОЖНИК (АВТОР ИЗОБРАЗИТЕЛЬНОГО ПРОИЗВЕДЕНИЯ)']
РИСОВАЛЬЩИК	["110091-N", "150555-N"]	['ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ)', 'ЧЕЛОВЕК ПО СФЕРЕ ДЕЯТЕЛЬНОСТИ']
РИФ	["152793-N", "107558-N", "141136-N"]	['ПРИРОДНОЕ ВОЗВЫШЕНИЕ', 'ВОЗВЫШЕНИЕ, ВОЗВЫШЕННОЕ МЕСТО', 'ПРИРОДНЫЙ ОБЪЕКТ']
РОГОЗ	["143505-N", "108531-N"]	['СЕМЕЙСТВО ОСОКОВЫЕ', 'ТРОСТНИК']
РОЗАРИЙ	["2594-N", "2593-N"]	['ЗЕМЕЛЬНЫЙ УЧАСТОК', 'САД (УЧАСТОК ЗЕМЛИ)']
РОСЯНКА	["144172-N", "4789-N"]	['РАСТЕНИЕ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
РУБИДИЙ	["97-N", "145367-N"]	['МЕТАЛЛ', 'РЕДКИЕ МЕТАЛЛЫ']
РУБИДИЙ	["2868-N", "9708-N", "3835-N"]	['ХИМИЧЕСКИЙ ЭЛЕМЕНТ', 'ЩЕЛОЧНЫЕ МЕТАЛЛЫ', 'ЛЕГКИЕ МЕТАЛЛЫ']
РУКОМОЙНИК	["132526-N", "6033-N", "5693-N"]	['САНИТАРНО-КЕРАМИЧЕСКОЕ ИЗДЕЛИЕ', 'УМЫВАЛЬНИК', 'САНИТАРНО-ТЕХНИЧЕСКОЕ ОБОРУДОВАНИЕ']
РУМБ	["107132-N", "120286-N"]	['УЧАСТОК, ОТРЕЗОК, КУСОК (ЧАСТЬ РАССТОЯНИЯ)', 'ДЕЛЕНИЕ ШКАЛЫ']
РЫБОВОД	["2550-N", "343-N"]	['РАБОТНИК', 'СЕЛЬСКОХОЗЯЙСТВЕННЫЙ РАБОТНИК']
РЯБИНОВКА	["113584-N", "548-N"]	['НАСТОЙКА (АЛКОГОЛЬНЫЙ НАПИТОК)', 'АЛКОГОЛЬНЫЙ НАПИТОК']
САБЛИСТ	["9903-N", "1626-N"]	['ФЕХТОВАЛЬЩИК', 'СПОРТСМЕН']
САЖЕНЬ	["143050-N", "8646-N", "109697-N"]	['СТАРИННАЯ МЕРА', 'ЕДИНИЦА ИЗМЕРЕНИЯ', 'ЕДИНИЦА ДЛИНЫ']
САКЭ	["549-N", "142362-N", "548-N", "9419-N"]	['НАПИТОК', 'СПИРТОСОДЕРЖАЩАЯ ПРОДУКЦИЯ', 'АЛКОГОЛЬНЫЙ НАПИТОК', 'ОДУРМАНИВАЮЩЕЕ ВЕЩЕСТВО']
САМОЕД	["7678-N", "107940-N"]	['ОХОТНИЧЬЯ СОБАКА', 'ЛАЙКА (СОБАКА)']
САМОЕД	["5906-N"]	['СЛУЖЕБНАЯ СОБАКА']
САМОУЧИТЕЛЬ	["3790-N", "114478-N", "4136-N", "116116-N"]	['КНИГА (ИЗДАНИЕ)', 'УЧЕБНОЕ ПОСОБИЕ', 'УЧЕБНИК', 'РУКОВОДСТВО (УЧЕБНОЕ ПОСОБИЕ)']
САНАТОР	["138373-N", "1278-N"]	['КРЕДИТНАЯ ОРГАНИЗАЦИЯ', 'БАНК (ФИНАНСОВОЕ УЧРЕЖДЕНИЕ)']
САНПИН	["4208-N", "411-N", "3190-N"]	['НОРМАТИВНО-ТЕХНИЧЕСКАЯ ДОКУМЕНТАЦИЯ', 'НОРМАТИВНЫЙ АКТ', 'ТЕХНИЧЕСКАЯ ДОКУМЕНТАЦИЯ']
САРКОМА	["4392-N", "4391-N"]	['ОПУХОЛЬ', 'ЗЛОКАЧЕСТВЕННОЕ НОВООБРАЗОВАНИЕ']
САХАРНИЦА	["2513-N", "126833-N", "126802-N", "6398-N"]	['ПОСУДА', 'СТОЛОВАЯ ПОСУДА', 'ФАРФОРОВАЯ ПОСУДА', 'ФАРФОРОФАЯНСОВОЕ ИЗДЕЛИЕ']
СВЕТОМУЗЫКА	["4221-N", "107643-N", "107642-N"]	['ИСКУССТВЕННОЕ ОСВЕЩЕНИЕ', 'ОСВЕТИТЬ (СНАБДИТЬ СВЕТОМ)', 'ОСВЕЩЕНИЕ, СВЕТ ОТ ИСТОЧНИКА']
СВИРЕЛЬ	["109641-N", "7991-N", "1450-N"]	['ДУДКА', 'ДУХОВОЙ МУЗЫКАЛЬНЫЙ ИНСТРУМЕНТ', 'НАРОДНЫЙ ИНСТРУМЕНТ']
СВОП	["116305-N"]	['ОБМЕНЯТЬСЯ, ПРОИЗВЕСТИ ОБМЕН']
СВОП	["149610-N"]	['СРОЧНАЯ СДЕЛКА']
СВОЯЧЕНИЦА	["3231-N", "141020-N", "132893-N", "756-N"]	['РОДСТВЕННИК', 'РОДСТВЕННИК СУПРУГА', 'РОДСТВЕННИЦА', 'ЖЕНЩИНА, ЧЕЛОВЕК ЖЕНСКОГО ПОЛА']
СЕГВЕЙ	["169-N", "4420-N"]	['ТРАНСПОРТНОЕ СРЕДСТВО', 'ИНДИВИДУАЛЬНЫЙ ТРАНСПОРТ']
СЕЗОННОСТЬ	["139619-N", "119588-N"]	['НЕРАВНОМЕРНЫЙ', 'НЕПОСТОЯННЫЙ']
СЕЗОННОСТЬ	["137418-N", "106549-N"]	['ОБСТОЯТЕЛЬСТВО, ФАКТОР', 'СОБЫТИЕ, ФАКТ']
СЕКСТА	["118966-N", "110210-N"]	['РАЗЛИЧАТЬСЯ, РАЗЛИЧИЕ', 'МУЗЫКАЛЬНЫЙ ИНТЕРВАЛ']
СЕКЬЮРИТИЗАЦИЯ	["141973-N", "148929-N"]	['ПРИВЛЕЧЬ (ВКЛЮЧИТЬ, ИСПОЛЬЗОВАТЬ)', 'ПРИВЛЕЧЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ']
СЕМИБОРЬЕ	["8138-N", "7966-N"]	['ВИД СПОРТА', 'ЛЕГКАЯ АТЛЕТИКА']
СЕНБЕРНАР	["4454-N", "7697-N", "5906-N"]	['СОБАКА', 'СПЕЦИАЛЬНЫЕ СРЕДСТВА', 'СЛУЖЕБНАЯ СОБАКА']
СЕРВИТУТ	["143178-N", "7692-N"]	['ИМУЩЕСТВЕННЫЕ ПРАВА', 'ВЕЩНОЕ ПРАВО']
СЕРПЕНТАРИЙ	["4337-N", "2530-N"]	['ПИТОМНИК', 'СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПРЕДПРИЯТИЕ']
СЕРПЕНТАРИЙ	["111506-N", "106573-N"]	['ПОМЕЩЕНИЕ ДЛЯ ЖИВОТНЫХ', 'ПОМЕЩЕНИЕ, ВНУТРЕННОСТЬ ЗДАНИЯ']
СИБАРИТ	["111351-N", "111352-N"]	['ЛЕНТЯЙ', 'БЕЗДЕЛЬНИК']
СИЛОМЕР	["3648-N", "2489-N", "2754-N"]	['ИЗМЕРИТЕЛЬНЫЙ ПРИБОР', 'ИЗМЕРИТЕЛЬНОЕ ОБОРУДОВАНИЕ', 'ПРИБОР']
СИНТЕПОН	["6232-N", "919-N"]	['ХИМИЧЕСКАЯ ПРОДУКЦИЯ', 'СИНТЕТИЧЕСКИЕ МАТЕРИАЛЫ']
СИРИН	["128750-N", "963-N", "128751-N"]	['СКАЗОЧНАЯ ПТИЦА', 'ПТИЦА', 'СКАЗОЧНОЕ ЖИВОТНОЕ']
СКАНДИЙ	["2868-N"]	['ХИМИЧЕСКИЙ ЭЛЕМЕНТ']
СКАНДИЙ	["100-N", "259-N", "145367-N"]	['РЕДКОЗЕМЕЛЬНЫЕ МЕТАЛЛЫ', 'ЦВЕТНЫЕ МЕТАЛЛЫ', 'РЕДКИЕ МЕТАЛЛЫ']
СКЕЙТБОРДИСТ	["1626-N", "150555-N"]	['СПОРТСМЕН', 'ЧЕЛОВЕК ПО СФЕРЕ ДЕЯТЕЛЬНОСТИ']
СКИПИДАР	["6232-N"]	['ХИМИЧЕСКАЯ ПРОДУКЦИЯ']
СКИПИДАР	["820-N", "3675-N"]	['ВЕЩЕСТВО', 'ЖИДКОСТЬ']
СКИПИДАР	["9059-N"]	['ПРОДУКЦИЯ ДЕРЕВООБРАБОТКИ']
